source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[material type]	characteristics[sample type]	characteristics[enrichment process]	characteristics[crosslink distance]	characteristics[crosslinking reaction time]	characteristics[crosslinking temperature]	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[chemical cross-linking coupled with ms]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[quenching reagent]	comment[reduction reagent]	comment[alkylation reagent]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[fraction set]
PXD014675-Sample-14	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_08_Lumos_PR_IN_190_mito-DSS_17A15	proteomic profiling by mass spectrometry	B170110_08_Lumos_PR_IN_190_mito-DSS_17A15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_08_Lumos_PR_IN_190_mito-DSS_17A15.raw	1	15	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17A
PXD014675-Sample-14	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_09_Lumos_PR_IN_190_mito-DSS_17A16	proteomic profiling by mass spectrometry	B170110_09_Lumos_PR_IN_190_mito-DSS_17A16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_09_Lumos_PR_IN_190_mito-DSS_17A16.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17A
PXD014675-Sample-14	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_10_Lumos_PR_IN_190_mito-DSS_17A17_Rep1	proteomic profiling by mass spectrometry	B170110_10_Lumos_PR_IN_190_mito-DSS_17A17_Rep1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_10_Lumos_PR_IN_190_mito-DSS_17A17_Rep1.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17A
PXD014675-Sample-14	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_11_Lumos_PR_IN_190_mito-DSS_17A17_Rep2	proteomic profiling by mass spectrometry	B170110_11_Lumos_PR_IN_190_mito-DSS_17A17_Rep2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_11_Lumos_PR_IN_190_mito-DSS_17A17_Rep2.raw	2	17	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17A
PXD014675-Sample-14	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_12_Lumos_PR_IN_190_mito-DSS_17A18_Rep1	proteomic profiling by mass spectrometry	B170110_12_Lumos_PR_IN_190_mito-DSS_17A18_Rep1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_12_Lumos_PR_IN_190_mito-DSS_17A18_Rep1.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17A
PXD014675-Sample-14	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_13_Lumos_PR_IN_190_mito-DSS_17A18_Rep2	proteomic profiling by mass spectrometry	B170110_13_Lumos_PR_IN_190_mito-DSS_17A18_Rep2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_13_Lumos_PR_IN_190_mito-DSS_17A18_Rep2.raw	2	18	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17A
PXD014675-Sample-14	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_14_Lumos_PR_IN_190_mito-DSS_17A19_Rep1	proteomic profiling by mass spectrometry	B170110_14_Lumos_PR_IN_190_mito-DSS_17A19_Rep1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_14_Lumos_PR_IN_190_mito-DSS_17A19_Rep1.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17A
PXD014675-Sample-14	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_15_Lumos_PR_IN_190_mito-DSS_17A19_Rep2	proteomic profiling by mass spectrometry	B170110_15_Lumos_PR_IN_190_mito-DSS_17A19_Rep2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_15_Lumos_PR_IN_190_mito-DSS_17A19_Rep2.raw	2	19	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17A
PXD014675-Sample-14	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_16_Lumos_PR_IN_190_mito-DSS_17A20	proteomic profiling by mass spectrometry	B170110_16_Lumos_PR_IN_190_mito-DSS_17A20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_16_Lumos_PR_IN_190_mito-DSS_17A20.raw	1	20	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17A
PXD014675-Sample-15	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_19_Lumos_PR_IN_90_mito-DSS_16A16	proteomic profiling by mass spectrometry	B170110_19_Lumos_PR_IN_90_mito-DSS_16A16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_19_Lumos_PR_IN_90_mito-DSS_16A16.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	16A
PXD014675-Sample-15	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_20_Lumos_PR_IN_190_mito-DSS_16A17	proteomic profiling by mass spectrometry	B170110_20_Lumos_PR_IN_190_mito-DSS_16A17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_20_Lumos_PR_IN_190_mito-DSS_16A17.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	16A
PXD014675-Sample-15	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_21_Lumos_PR_IN_190_mito-DSS_16A18	proteomic profiling by mass spectrometry	B170110_21_Lumos_PR_IN_190_mito-DSS_16A18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_21_Lumos_PR_IN_190_mito-DSS_16A18.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	16A
PXD014675-Sample-15	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_22_Lumos_PR_IN_190_mito-DSS_16A19	proteomic profiling by mass spectrometry	B170110_22_Lumos_PR_IN_190_mito-DSS_16A19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_22_Lumos_PR_IN_190_mito-DSS_16A19.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	16A
PXD014675-Sample-16	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_24_Lumos_PR_IN_90_mito-DSS_19-20A15	proteomic profiling by mass spectrometry	B170110_24_Lumos_PR_IN_90_mito-DSS_19-20A15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_24_Lumos_PR_IN_90_mito-DSS_19-20A15.raw	1	15	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	19-20A
PXD014675-Sample-16	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_25_Lumos_PR_IN_90_mito-DSS_19-20A16	proteomic profiling by mass spectrometry	B170110_25_Lumos_PR_IN_90_mito-DSS_19-20A16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_25_Lumos_PR_IN_90_mito-DSS_19-20A16.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	19-20A
PXD014675-Sample-16	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_26_Lumos_PR_IN_90_mito-DSS_19-20A17	proteomic profiling by mass spectrometry	B170110_26_Lumos_PR_IN_90_mito-DSS_19-20A17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_26_Lumos_PR_IN_90_mito-DSS_19-20A17.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	19-20A
PXD014675-Sample-16	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170110_27_Lumos_PR_IN_90_mito-DSS_19-20A18	proteomic profiling by mass spectrometry	B170110_27_Lumos_PR_IN_90_mito-DSS_19-20A18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170110_27_Lumos_PR_IN_90_mito-DSS_19-20A18.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	19-20A
PXD014675-Sample-17	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170519_02_Lumos_PR_IN_200_mito-DSS_17B16	proteomic profiling by mass spectrometry	B170519_02_Lumos_PR_IN_200_mito-DSS_17B16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170519_02_Lumos_PR_IN_200_mito-DSS_17B16.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17B
PXD014675-Sample-17	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170519_03_Lumos_PR_IN_200_mito-DSS_17B17	proteomic profiling by mass spectrometry	B170519_03_Lumos_PR_IN_200_mito-DSS_17B17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170519_03_Lumos_PR_IN_200_mito-DSS_17B17.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17B
PXD014675-Sample-17	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170519_04_Lumos_PR_IN_200_mito-DSS_17B18	proteomic profiling by mass spectrometry	B170519_04_Lumos_PR_IN_200_mito-DSS_17B18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170519_04_Lumos_PR_IN_200_mito-DSS_17B18.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17B
PXD014675-Sample-17	Homo sapiens	mitochondrion	K-562 cell	chronic myelogenous leukemia	not available	not available	1	not available	not available	strong cation exchange chromatography and size exclusion chromatography	30 A	40 min	25 C	B170519_05_Lumos_PR_IN_200_mito-DSS_17B19_Rep1	proteomic profiling by mass spectrometry	B170519_05_Lumos_PR_IN_200_mito-DSS_17B19_Rep1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD014675/B170519_05_Lumos_PR_IN_200_mito-DSS_17B19_Rep1.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	HCD and EThcD decision tree	not available	6 ppm	20 ppm	strong cation exchange chromatography and size exclusion chromatography	chemical cross-linking coupled with mass spectrometry proteomics	NT=DSS;AC=XLMOD:02001	strong cation exchange chromatography and size exclusion chromatography	0.225 mM	ammonium bicarbonate	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0	17B
