source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[material type]	characteristics[sample type]	characteristics[enrichment process]	characteristics[crosslink distance]	characteristics[crosslinking reaction time]	characteristics[crosslinking temperature]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[chemical cross-linking coupled with ms]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[quenching reagent]	comment[reduction reagent]	comment[alkylation reagent]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PB-R16	proteomic profiling by mass spectrometry	PB-R16.raw	1	32	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PB-R24	proteomic profiling by mass spectrometry	PB-R24.raw	1	33	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PB-R25	proteomic profiling by mass spectrometry	PB-R25.raw	1	34	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PB-R26	proteomic profiling by mass spectrometry	PB-R26.raw	1	35	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PB-R34	proteomic profiling by mass spectrometry	PB-R34.raw	1	36	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PB-R36	proteomic profiling by mass spectrometry	PB-R36.raw	1	37	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PC-R15	proteomic profiling by mass spectrometry	PC-R15.raw	1	38	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PC-R16	proteomic profiling by mass spectrometry	PC-R16.raw	1	39	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PC-R32	proteomic profiling by mass spectrometry	PC-R32.raw	1	40	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PC-R35	proteomic profiling by mass spectrometry	PC-R35.raw	1	41	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PC-R36	proteomic profiling by mass spectrometry	PC-R36.raw	1	42	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PS-R12	proteomic profiling by mass spectrometry	PS-R12.raw	1	43	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PS-R24	proteomic profiling by mass spectrometry	PS-R24.raw	1	44	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PS-R36	proteomic profiling by mass spectrometry	PS-R36.raw	1	45	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSB-R11	proteomic profiling by mass spectrometry	PSB-R11.raw	1	46	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSB-R12	proteomic profiling by mass spectrometry	PSB-R12.raw	1	47	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSB-R13	proteomic profiling by mass spectrometry	PSB-R13.raw	1	48	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSB-R14	proteomic profiling by mass spectrometry	PSB-R14.raw	1	49	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSB-R21	proteomic profiling by mass spectrometry	PSB-R21.raw	1	50	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSB-R22	proteomic profiling by mass spectrometry	PSB-R22.raw	1	51	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSB-R31	proteomic profiling by mass spectrometry	PSB-R31.raw	1	52	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSB-R32	proteomic profiling by mass spectrometry	PSB-R32.raw	1	53	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSB-R35	proteomic profiling by mass spectrometry	PSB-R35.raw	1	54	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSC-R15	proteomic profiling by mass spectrometry	PSC-R15.raw	1	55	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSC-R16	proteomic profiling by mass spectrometry	PSC-R16.raw	1	56	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSC-R21	proteomic profiling by mass spectrometry	PSC-R21.raw	1	57	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSC-R23	proteomic profiling by mass spectrometry	PSC-R23.raw	1	58	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSC-R26	proteomic profiling by mass spectrometry	PSC-R26.raw	1	59	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSC-R32	proteomic profiling by mass spectrometry	PSC-R32.raw	1	60	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	PSC-R34	proteomic profiling by mass spectrometry	PSC-R34.raw	1	61	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	S-R11	proteomic profiling by mass spectrometry	S-R11.raw	1	62	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD012759-Sample-1	Homo sapiens	not applicable	not applicable	not applicable	not available	not applicable	1	not available	not available	not available	not available	not available	not available	S-R12	proteomic profiling by mass spectrometry	S-R12.raw	1	63	AC=MS:1002038;NT=label free sample	NT=LTQ;AC=MS:1000447	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
